coverage	seqs	seqnames	Type	Chromosome	Position	seq_type
2	82	4	gain	4	775	gain_4
1	83	4	gain	4	776	gain_4
3	84	4	gain	4	777	gain_4
1	85	4	gain	4	778	gain_4
0	86	4	gain	4	779	gain_4
1	87	4	gain	4	780	gain_4
0	88	4	gain	4	781	gain_4
1	89	4	gain	4	782	gain_4
0	90	4	gain	4	783	gain_4
2	91	4	gain	4	784	gain_4
2	92	4	gain	4	785	gain_4
0	93	4	gain	4	786	gain_4
0	94	4	gain	4	787	gain_4
0	95	4	gain	4	788	gain_4
0	96	4	gain	4	789	gain_4
0	97	4	gain	4	790	gain_4
0	98	4	gain	4	791	gain_4
0	99	4	gain	4	792	gain_4
0	100	4	gain	4	793	gain_4
0	101	4	gain	4	794	gain_4
0	102	4	gain	4	795	gain_4
0	103	4	gain	4	796	gain_4
0	104	4	gain	4	797	gain_4
0	105	4	gain	4	798	gain_4
1	106	4	gain	4	799	gain_4
1	107	4	gain	4	800	gain_4
0	108	4	gain	4	801	gain_4
0	109	4	gain	4	802	gain_4
0	110	4	gain	4	803	gain_4
0	111	4	gain	4	804	gain_4
0	112	4	gain	4	805	gain_4
0	113	4	gain	4	806	gain_4
0	114	4	gain	4	807	gain_4
0	115	4	gain	4	808	gain_4
0	116	4	gain	4	809	gain_4
0	117	4	gain	4	810	gain_4
0	118	4	gain	4	811	gain_4
0	119	4	gain	4	812	gain_4
0	120	4	gain	4	813	gain_4
0	121	4	gain	4	814	gain_4
0	122	4	gain	4	815	gain_4
0	123	4	gain	4	816	gain_4
0	124	4	gain	4	817	gain_4
0	125	4	gain	4	818	gain_4
0	126	4	gain	4	819	gain_4
0	127	4	gain	4	820	gain_4
0	128	4	gain	4	821	gain_4
0	129	4	gain	4	822	gain_4
0	130	4	gain	4	823	gain_4
1	131	4	gain	4	824	gain_4
1	132	4	gain	4	825	gain_4
0	133	4	gain	4	826	gain_4
0	134	4	gain	4	827	gain_4
0	135	4	gain	4	828	gain_4
0	136	4	gain	4	829	gain_4
0	137	4	gain	4	830	gain_4
0	138	4	gain	4	831	gain_4
0	139	4	gain	4	832	gain_4
0	140	4	gain	4	833	gain_4
0	141	4	gain	4	834	gain_4
0	142	4	gain	4	835	gain_4
0	143	4	gain	4	836	gain_4
0	144	4	gain	4	837	gain_4
0	145	4	gain	4	838	gain_4
0	146	4	gain	4	839	gain_4
0	147	4	gain	4	840	gain_4
0	148	4	gain	4	841	gain_4
0	149	4	gain	4	842	gain_4
0	150	4	gain	4	843	gain_4
0	151	4	gain	4	844	gain_4
0	152	4	gain	4	845	gain_4
0	153	4	gain	4	846	gain_4
0	154	4	gain	4	847	gain_4
0	155	4	gain	4	848	gain_4
0	156	4	gain	4	849	gain_4
0	157	4	gain	4	850	gain_4
0	158	4	gain	4	851	gain_4
0	159	4	gain	4	852	gain_4
0	160	4	gain	4	853	gain_4
0	161	4	gain	4	854	gain_4
0	162	4	gain	4	855	gain_4
0	163	4	gain	4	856	gain_4
0	164	4	gain	4	857	gain_4
0	165	4	gain	4	858	gain_4
1	166	4	gain	4	859	gain_4
1	167	4	gain	4	860	gain_4
0	168	4	gain	4	861	gain_4
0	169	4	gain	4	862	gain_4
0	170	4	gain	4	863	gain_4
0	171	4	gain	4	864	gain_4
0	172	4	gain	4	865	gain_4
0	173	4	gain	4	866	gain_4
0	174	4	gain	4	867	gain_4
0	175	4	gain	4	868	gain_4
0	176	4	gain	4	869	gain_4
0	177	4	gain	4	870	gain_4
0	178	4	gain	4	871	gain_4
0	179	4	gain	4	872	gain_4
0	180	4	gain	4	873	gain_4
0	181	4	gain	4	874	gain_4
0	182	4	gain	4	875	gain_4
2	183	4	gain	4	876	gain_4
3	184	4	gain	4	877	gain_4
0	185	4	gain	4	878	gain_4
1	186	4	gain	4	879	gain_4
1	187	4	gain	4	880	gain_4
0	188	4	gain	4	881	gain_4
0	189	4	gain	4	882	gain_4
0	190	4	gain	4	883	gain_4
0	191	4	gain	4	884	gain_4
0	192	4	gain	4	885	gain_4
4	1	5	gain	5	886	gain_5
4	2	5	gain	5	887	gain_5
4	3	5	gain	5	888	gain_5
2	4	5	gain	5	889	gain_5
3	5	5	gain	5	890	gain_5
0	6	5	gain	5	891	gain_5
0	7	5	gain	5	892	gain_5
0	8	5	gain	5	893	gain_5
0	9	5	gain	5	894	gain_5
0	10	5	gain	5	895	gain_5
0	11	5	gain	5	896	gain_5
0	12	5	gain	5	897	gain_5
0	13	5	gain	5	898	gain_5
2	14	5	gain	5	899	gain_5
2	15	5	gain	5	900	gain_5
1	16	5	gain	5	901	gain_5
1	17	5	gain	5	902	gain_5
0	18	5	gain	5	903	gain_5
2	19	5	gain	5	904	gain_5
1	20	5	gain	5	905	gain_5
2	21	5	gain	5	906	gain_5
0	22	5	gain	5	907	gain_5
0	23	5	gain	5	908	gain_5
0	24	5	gain	5	909	gain_5
2	25	5	gain	5	910	gain_5
2	26	5	gain	5	911	gain_5
1	27	5	gain	5	912	gain_5
0	28	5	gain	5	913	gain_5
0	29	5	gain	5	914	gain_5
1	30	5	gain	5	915	gain_5
2	31	5	gain	5	916	gain_5
5	32	5	gain	5	917	gain_5
2	33	5	gain	5	918	gain_5
0	34	5	gain	5	919	gain_5
0	35	5	gain	5	920	gain_5
1	36	5	gain	5	921	gain_5
3	37	5	gain	5	922	gain_5
2	38	5	gain	5	923	gain_5
1	39	5	gain	5	924	gain_5
2	40	5	gain	5	925	gain_5
2	41	5	gain	5	926	gain_5
1	42	5	gain	5	927	gain_5
1	43	5	gain	5	928	gain_5
0	44	5	gain	5	929	gain_5
6	45	5	gain	5	930	gain_5
5	46	5	gain	5	931	gain_5
0	47	5	gain	5	932	gain_5
0	48	5	gain	5	933	gain_5
0	49	5	gain	5	934	gain_5
2	50	5	gain	5	935	gain_5
2	51	5	gain	5	936	gain_5
3	52	5	gain	5	937	gain_5
4	53	5	gain	5	938	gain_5
0	54	5	gain	5	939	gain_5
2	55	5	gain	5	940	gain_5
1	56	5	gain	5	941	gain_5
2	57	5	gain	5	942	gain_5
4	58	5	gain	5	943	gain_5
2	59	5	gain	5	944	gain_5
0	60	5	gain	5	945	gain_5
0	61	5	gain	5	946	gain_5
0	62	5	gain	5	947	gain_5
0	63	5	gain	5	948	gain_5
0	64	5	gain	5	949	gain_5
0	65	5	gain	5	950	gain_5
0	66	5	gain	5	951	gain_5
4	67	5	gain	5	952	gain_5
3	68	5	gain	5	953	gain_5
0	69	5	gain	5	954	gain_5
0	70	5	gain	5	955	gain_5
1	71	5	gain	5	956	gain_5
1	72	5	gain	5	957	gain_5
1	73	5	gain	5	958	gain_5
0	74	5	gain	5	959	gain_5
0	75	5	gain	5	960	gain_5
0	76	5	gain	5	961	gain_5
0	77	5	gain	5	962	gain_5
0	78	5	gain	5	963	gain_5
0	79	5	gain	5	964	gain_5
0	80	5	gain	5	965	gain_5
0	81	5	gain	5	966	gain_5
1	82	5	gain	5	967	gain_5
2	83	5	gain	5	968	gain_5
0	84	5	gain	5	969	gain_5
1	85	5	gain	5	970	gain_5
1	86	5	gain	5	971	gain_5
0	87	5	gain	5	972	gain_5
0	88	5	gain	5	973	gain_5
0	89	5	gain	5	974	gain_5
1	90	5	gain	5	975	gain_5
0	91	5	gain	5	976	gain_5
0	92	5	gain	5	977	gain_5
0	93	5	gain	5	978	gain_5
0	94	5	gain	5	979	gain_5
0	95	5	gain	5	980	gain_5
0	96	5	gain	5	981	gain_5
0	97	5	gain	5	982	gain_5
0	98	5	gain	5	983	gain_5
0	99	5	gain	5	984	gain_5
0	100	5	gain	5	985	gain_5
0	101	5	gain	5	986	gain_5
1	102	5	gain	5	987	gain_5
1	103	5	gain	5	988	gain_5
1	104	5	gain	5	989	gain_5
1	105	5	gain	5	990	gain_5
0	106	5	gain	5	991	gain_5
0	107	5	gain	5	992	gain_5
1	108	5	gain	5	993	gain_5
0	109	5	gain	5	994	gain_5
0	110	5	gain	5	995	gain_5
0	111	5	gain	5	996	gain_5
0	112	5	gain	5	997	gain_5
0	113	5	gain	5	998	gain_5
0	114	5	gain	5	999	gain_5
0	115	5	gain	5	1000	gain_5
0	116	5	gain	5	1001	gain_5
0	117	5	gain	5	1002	gain_5
0	118	5	gain	5	1003	gain_5
0	119	5	gain	5	1004	gain_5
0	120	5	gain	5	1005	gain_5
0	121	5	gain	5	1006	gain_5
0	122	5	gain	5	1007	gain_5
0	123	5	gain	5	1008	gain_5
0	124	5	gain	5	1009	gain_5
1	125	5	gain	5	1010	gain_5
1	126	5	gain	5	1011	gain_5
0	127	5	gain	5	1012	gain_5
0	128	5	gain	5	1013	gain_5
0	129	5	gain	5	1014	gain_5
0	130	5	gain	5	1015	gain_5
0	131	5	gain	5	1016	gain_5
0	132	5	gain	5	1017	gain_5
0	133	5	gain	5	1018	gain_5
0	134	5	gain	5	1019	gain_5
0	135	5	gain	5	1020	gain_5
1	136	5	gain	5	1021	gain_5
1	137	5	gain	5	1022	gain_5
0	138	5	gain	5	1023	gain_5
0	139	5	gain	5	1024	gain_5
0	140	5	gain	5	1025	gain_5
0	141	5	gain	5	1026	gain_5
0	142	5	gain	5	1027	gain_5
0	143	5	gain	5	1028	gain_5
0	144	5	gain	5	1029	gain_5
0	145	5	gain	5	1030	gain_5
0	146	5	gain	5	1031	gain_5
0	147	5	gain	5	1032	gain_5
1	148	5	gain	5	1033	gain_5
1	149	5	gain	5	1034	gain_5
0	150	5	gain	5	1035	gain_5
1	151	5	gain	5	1036	gain_5
0	152	5	gain	5	1037	gain_5
0	153	5	gain	5	1038	gain_5
1	154	5	gain	5	1039	gain_5
1	155	5	gain	5	1040	gain_5
0	156	5	gain	5	1041	gain_5
0	157	5	gain	5	1042	gain_5
0	158	5	gain	5	1043	gain_5
0	159	5	gain	5	1044	gain_5
3	160	5	gain	5	1045	gain_5
2	161	5	gain	5	1046	gain_5
0	162	5	gain	5	1047	gain_5
1	163	5	gain	5	1048	gain_5
2	164	5	gain	5	1049	gain_5
0	165	5	gain	5	1050	gain_5
0	166	5	gain	5	1051	gain_5
0	167	5	gain	5	1052	gain_5
0	168	5	gain	5	1053	gain_5
0	169	5	gain	5	1054	gain_5
0	170	5	gain	5	1055	gain_5
0	171	5	gain	5	1056	gain_5
0	172	5	gain	5	1057	gain_5
1	173	5	gain	5	1058	gain_5
0	174	5	gain	5	1059	gain_5
0	175	5	gain	5	1060	gain_5
0	176	5	gain	5	1061	gain_5
0	177	5	gain	5	1062	gain_5
0	178	5	gain	5	1063	gain_5
0	179	5	gain	5	1064	gain_5
3	180	5	gain	5	1065	gain_5
2	181	5	gain	5	1066	gain_5
0	1	6	gain	6	1067	gain_6
0	2	6	gain	6	1068	gain_6
0	3	6	gain	6	1069	gain_6
0	4	6	gain	6	1070	gain_6
0	5	6	gain	6	1071	gain_6
2	6	6	gain	6	1072	gain_6
1	7	6	gain	6	1073	gain_6
0	8	6	gain	6	1074	gain_6
0	9	6	gain	6	1075	gain_6
0	10	6	gain	6	1076	gain_6
0	11	6	gain	6	1077	gain_6
0	12	6	gain	6	1078	gain_6
0	13	6	gain	6	1079	gain_6
0	14	6	gain	6	1080	gain_6
0	15	6	gain	6	1081	gain_6
0	16	6	gain	6	1082	gain_6
0	17	6	gain	6	1083	gain_6
0	18	6	gain	6	1084	gain_6
0	19	6	gain	6	1085	gain_6
0	20	6	gain	6	1086	gain_6
0	21	6	gain	6	1087	gain_6
0	22	6	gain	6	1088	gain_6
1	23	6	gain	6	1089	gain_6
1	24	6	gain	6	1090	gain_6
0	25	6	gain	6	1091	gain_6
1	26	6	gain	6	1092	gain_6
1	27	6	gain	6	1093	gain_6
1	28	6	gain	6	1094	gain_6
1	29	6	gain	6	1095	gain_6
3	30	6	gain	6	1096	gain_6
9	31	6	gain	6	1097	gain_6
5	32	6	gain	6	1098	gain_6
1	33	6	gain	6	1099	gain_6
0	34	6	gain	6	1100	gain_6
0	35	6	gain	6	1101	gain_6
0	36	6	gain	6	1102	gain_6
0	37	6	gain	6	1103	gain_6
0	38	6	gain	6	1104	gain_6
0	39	6	gain	6	1105	gain_6
0	40	6	gain	6	1106	gain_6
0	41	6	gain	6	1107	gain_6
0	42	6	gain	6	1108	gain_6
0	43	6	gain	6	1109	gain_6
0	44	6	gain	6	1110	gain_6
1	45	6	gain	6	1111	gain_6
0	46	6	gain	6	1112	gain_6
0	47	6	gain	6	1113	gain_6
3	48	6	gain	6	1114	gain_6
1	49	6	gain	6	1115	gain_6
0	50	6	gain	6	1116	gain_6
0	51	6	gain	6	1117	gain_6
0	52	6	gain	6	1118	gain_6
0	53	6	gain	6	1119	gain_6
1	54	6	gain	6	1120	gain_6
1	55	6	gain	6	1121	gain_6
2	56	6	gain	6	1122	gain_6
2	57	6	gain	6	1123	gain_6
4	58	6	gain	6	1124	gain_6
4	59	6	gain	6	1125	gain_6
0	60	6	gain	6	1126	gain_6
0	61	6	gain	6	1127	gain_6
0	62	6	gain	6	1128	gain_6
10	63	6	gain	6	1129	gain_6
8	64	6	gain	6	1130	gain_6
0	65	6	gain	6	1131	gain_6
1	66	6	gain	6	1132	gain_6
3	67	6	gain	6	1133	gain_6
4	68	6	gain	6	1134	gain_6
2	69	6	gain	6	1135	gain_6
6	70	6	gain	6	1136	gain_6
2	71	6	gain	6	1137	gain_6
5	72	6	gain	6	1138	gain_6
4	73	6	gain	6	1139	gain_6
2	74	6	gain	6	1140	gain_6
1	75	6	gain	6	1141	gain_6
0	76	6	gain	6	1142	gain_6
0	77	6	gain	6	1143	gain_6
0	78	6	gain	6	1144	gain_6
0	79	6	gain	6	1145	gain_6
0	80	6	gain	6	1146	gain_6
1	81	6	gain	6	1147	gain_6
0	82	6	gain	6	1148	gain_6
1	83	6	gain	6	1149	gain_6
0	84	6	gain	6	1150	gain_6
1	85	6	gain	6	1151	gain_6
3	86	6	gain	6	1152	gain_6
2	87	6	gain	6	1153	gain_6
1	88	6	gain	6	1154	gain_6
0	89	6	gain	6	1155	gain_6
0	90	6	gain	6	1156	gain_6
1	91	6	gain	6	1157	gain_6
2	92	6	gain	6	1158	gain_6
0	93	6	gain	6	1159	gain_6
0	94	6	gain	6	1160	gain_6
2	95	6	gain	6	1161	gain_6
3	96	6	gain	6	1162	gain_6
1	97	6	gain	6	1163	gain_6
0	98	6	gain	6	1164	gain_6
0	99	6	gain	6	1165	gain_6
1	100	6	gain	6	1166	gain_6
0	101	6	gain	6	1167	gain_6
1	102	6	gain	6	1168	gain_6
2	103	6	gain	6	1169	gain_6
3	104	6	gain	6	1170	gain_6
3	105	6	gain	6	1171	gain_6
4	106	6	gain	6	1172	gain_6
2	107	6	gain	6	1173	gain_6
2	108	6	gain	6	1174	gain_6
1	109	6	gain	6	1175	gain_6
0	110	6	gain	6	1176	gain_6
0	111	6	gain	6	1177	gain_6
0	112	6	gain	6	1178	gain_6
2	113	6	gain	6	1179	gain_6
0	114	6	gain	6	1180	gain_6
2	115	6	gain	6	1181	gain_6
0	116	6	gain	6	1182	gain_6
0	117	6	gain	6	1183	gain_6
0	118	6	gain	6	1184	gain_6
0	119	6	gain	6	1185	gain_6
0	120	6	gain	6	1186	gain_6
1	121	6	gain	6	1187	gain_6
1	122	6	gain	6	1188	gain_6
0	123	6	gain	6	1189	gain_6
0	124	6	gain	6	1190	gain_6
1	125	6	gain	6	1191	gain_6
0	126	6	gain	6	1192	gain_6
0	127	6	gain	6	1193	gain_6
1	128	6	gain	6	1194	gain_6
0	129	6	gain	6	1195	gain_6
2	130	6	gain	6	1196	gain_6
0	131	6	gain	6	1197	gain_6
0	132	6	gain	6	1198	gain_6
1	133	6	gain	6	1199	gain_6
4	134	6	gain	6	1200	gain_6
2	135	6	gain	6	1201	gain_6
2	136	6	gain	6	1202	gain_6
3	137	6	gain	6	1203	gain_6
1	138	6	gain	6	1204	gain_6
0	139	6	gain	6	1205	gain_6
0	140	6	gain	6	1206	gain_6
0	141	6	gain	6	1207	gain_6
0	142	6	gain	6	1208	gain_6
0	143	6	gain	6	1209	gain_6
1	144	6	gain	6	1210	gain_6
0	145	6	gain	6	1211	gain_6
0	146	6	gain	6	1212	gain_6
1	147	6	gain	6	1213	gain_6
2	148	6	gain	6	1214	gain_6
4	149	6	gain	6	1215	gain_6
1	150	6	gain	6	1216	gain_6
2	151	6	gain	6	1217	gain_6
3	152	6	gain	6	1218	gain_6
2	153	6	gain	6	1219	gain_6
1	154	6	gain	6	1220	gain_6
0	155	6	gain	6	1221	gain_6
0	156	6	gain	6	1222	gain_6
0	157	6	gain	6	1223	gain_6
0	158	6	gain	6	1224	gain_6
1	159	6	gain	6	1225	gain_6
1	160	6	gain	6	1226	gain_6
2	161	6	gain	6	1227	gain_6
0	162	6	gain	6	1228	gain_6
3	163	6	gain	6	1229	gain_6
1	164	6	gain	6	1230	gain_6
0	165	6	gain	6	1231	gain_6
0	166	6	gain	6	1232	gain_6
2	167	6	gain	6	1233	gain_6
0	168	6	gain	6	1234	gain_6
0	169	6	gain	6	1235	gain_6
0	170	6	gain	6	1236	gain_6
0	171	6	gain	6	1237	gain_6
0	172	6	gain	6	1238	gain_6
0	1	7	gain	7	1239	gain_7
0	2	7	gain	7	1240	gain_7
2	3	7	gain	7	1241	gain_7
1	4	7	gain	7	1242	gain_7
2	5	7	gain	7	1243	gain_7
2	6	7	gain	7	1244	gain_7
1	7	7	gain	7	1245	gain_7
4	8	7	gain	7	1246	gain_7
3	9	7	gain	7	1247	gain_7
2	10	7	gain	7	1248	gain_7
0	11	7	gain	7	1249	gain_7
0	12	7	gain	7	1250	gain_7
0	13	7	gain	7	1251	gain_7
0	14	7	gain	7	1252	gain_7
0	15	7	gain	7	1253	gain_7
0	16	7	gain	7	1254	gain_7
2	17	7	gain	7	1255	gain_7
2	18	7	gain	7	1256	gain_7
1	19	7	gain	7	1257	gain_7
0	20	7	gain	7	1258	gain_7
0	21	7	gain	7	1259	gain_7
0	22	7	gain	7	1260	gain_7
0	23	7	gain	7	1261	gain_7
0	24	7	gain	7	1262	gain_7
0	25	7	gain	7	1263	gain_7
0	26	7	gain	7	1264	gain_7
0	27	7	gain	7	1265	gain_7
0	28	7	gain	7	1266	gain_7
0	29	7	gain	7	1267	gain_7
0	30	7	gain	7	1268	gain_7
0	31	7	gain	7	1269	gain_7
0	32	7	gain	7	1270	gain_7
0	33	7	gain	7	1271	gain_7
0	34	7	gain	7	1272	gain_7
0	35	7	gain	7	1273	gain_7
0	36	7	gain	7	1274	gain_7
0	37	7	gain	7	1275	gain_7
0	38	7	gain	7	1276	gain_7
0	39	7	gain	7	1277	gain_7
0	40	7	gain	7	1278	gain_7
0	41	7	gain	7	1279	gain_7
0	42	7	gain	7	1280	gain_7
0	43	7	gain	7	1281	gain_7
0	44	7	gain	7	1282	gain_7
0	45	7	gain	7	1283	gain_7
1	46	7	gain	7	1284	gain_7
0	47	7	gain	7	1285	gain_7
1	48	7	gain	7	1286	gain_7
0	49	7	gain	7	1287	gain_7
1	50	7	gain	7	1288	gain_7
1	51	7	gain	7	1289	gain_7
1	52	7	gain	7	1290	gain_7
1	53	7	gain	7	1291	gain_7
2	54	7	gain	7	1292	gain_7
1	55	7	gain	7	1293	gain_7
3	56	7	gain	7	1294	gain_7
2	57	7	gain	7	1295	gain_7
2	58	7	gain	7	1296	gain_7
0	59	7	gain	7	1297	gain_7
0	60	7	gain	7	1298	gain_7
0	61	7	gain	7	1299	gain_7
0	62	7	gain	7	1300	gain_7
8	63	7	gain	7	1301	gain_7
12	64	7	gain	7	1302	gain_7
14	65	7	gain	7	1303	gain_7
4	66	7	gain	7	1304	gain_7
2	67	7	gain	7	1305	gain_7
0	68	7	gain	7	1306	gain_7
1	69	7	gain	7	1307	gain_7
2	70	7	gain	7	1308	gain_7
2	71	7	gain	7	1309	gain_7
0	72	7	gain	7	1310	gain_7
0	73	7	gain	7	1311	gain_7
0	74	7	gain	7	1312	gain_7
0	75	7	gain	7	1313	gain_7
0	76	7	gain	7	1314	gain_7
1	77	7	gain	7	1315	gain_7
3	78	7	gain	7	1316	gain_7
1	79	7	gain	7	1317	gain_7
0	80	7	gain	7	1318	gain_7
0	81	7	gain	7	1319	gain_7
0	82	7	gain	7	1320	gain_7
0	83	7	gain	7	1321	gain_7
0	84	7	gain	7	1322	gain_7
0	85	7	gain	7	1323	gain_7
0	86	7	gain	7	1324	gain_7
0	87	7	gain	7	1325	gain_7
0	88	7	gain	7	1326	gain_7
0	89	7	gain	7	1327	gain_7
0	90	7	gain	7	1328	gain_7
0	91	7	gain	7	1329	gain_7
0	92	7	gain	7	1330	gain_7
0	93	7	gain	7	1331	gain_7
0	94	7	gain	7	1332	gain_7
0	95	7	gain	7	1333	gain_7
0	96	7	gain	7	1334	gain_7
2	97	7	gain	7	1335	gain_7
1	98	7	gain	7	1336	gain_7
0	99	7	gain	7	1337	gain_7
0	100	7	gain	7	1338	gain_7
0	101	7	gain	7	1339	gain_7
1	102	7	gain	7	1340	gain_7
0	103	7	gain	7	1341	gain_7
0	104	7	gain	7	1342	gain_7
0	105	7	gain	7	1343	gain_7
0	106	7	gain	7	1344	gain_7
0	107	7	gain	7	1345	gain_7
0	108	7	gain	7	1346	gain_7
1	109	7	gain	7	1347	gain_7
0	110	7	gain	7	1348	gain_7
1	111	7	gain	7	1349	gain_7
0	112	7	gain	7	1350	gain_7
0	113	7	gain	7	1351	gain_7
0	114	7	gain	7	1352	gain_7
0	115	7	gain	7	1353	gain_7
0	116	7	gain	7	1354	gain_7
0	117	7	gain	7	1355	gain_7
1	118	7	gain	7	1356	gain_7
0	119	7	gain	7	1357	gain_7
0	120	7	gain	7	1358	gain_7
0	121	7	gain	7	1359	gain_7
0	122	7	gain	7	1360	gain_7
1	123	7	gain	7	1361	gain_7
3	124	7	gain	7	1362	gain_7
1	125	7	gain	7	1363	gain_7
2	126	7	gain	7	1364	gain_7
1	127	7	gain	7	1365	gain_7
2	128	7	gain	7	1366	gain_7
0	129	7	gain	7	1367	gain_7
0	130	7	gain	7	1368	gain_7
0	131	7	gain	7	1369	gain_7
0	132	7	gain	7	1370	gain_7
0	133	7	gain	7	1371	gain_7
0	134	7	gain	7	1372	gain_7
0	135	7	gain	7	1373	gain_7
0	136	7	gain	7	1374	gain_7
0	137	7	gain	7	1375	gain_7
1	138	7	gain	7	1376	gain_7
0	139	7	gain	7	1377	gain_7
0	140	7	gain	7	1378	gain_7
0	141	7	gain	7	1379	gain_7
0	142	7	gain	7	1380	gain_7
0	143	7	gain	7	1381	gain_7
0	144	7	gain	7	1382	gain_7
0	145	7	gain	7	1383	gain_7
0	146	7	gain	7	1384	gain_7
0	147	7	gain	7	1385	gain_7
0	148	7	gain	7	1386	gain_7
0	149	7	gain	7	1387	gain_7
0	150	7	gain	7	1388	gain_7
0	151	7	gain	7	1389	gain_7
0	152	7	gain	7	1390	gain_7
0	153	7	gain	7	1391	gain_7
0	154	7	gain	7	1392	gain_7
0	155	7	gain	7	1393	gain_7
0	156	7	gain	7	1394	gain_7
0	157	7	gain	7	1395	gain_7
1	158	7	gain	7	1396	gain_7
1	159	7	gain	7	1397	gain_7
0	160	7	gain	7	1398	gain_7
0	1	8	gain	8	1399	gain_8
0	2	8	gain	8	1400	gain_8
1	3	8	gain	8	1401	gain_8
0	4	8	gain	8	1402	gain_8
1	5	8	gain	8	1403	gain_8
3	6	8	gain	8	1404	gain_8
1	7	8	gain	8	1405	gain_8
0	8	8	gain	8	1406	gain_8
2	9	8	gain	8	1407	gain_8
1	10	8	gain	8	1408	gain_8
0	11	8	gain	8	1409	gain_8
1	12	8	gain	8	1410	gain_8
1	13	8	gain	8	1411	gain_8
1	14	8	gain	8	1412	gain_8
3	15	8	gain	8	1413	gain_8
2	16	8	gain	8	1414	gain_8
0	17	8	gain	8	1415	gain_8
2	18	8	gain	8	1416	gain_8
1	19	8	gain	8	1417	gain_8
0	20	8	gain	8	1418	gain_8
0	21	8	gain	8	1419	gain_8
1	22	8	gain	8	1420	gain_8
0	23	8	gain	8	1421	gain_8
0	24	8	gain	8	1422	gain_8
0	25	8	gain	8	1423	gain_8
0	26	8	gain	8	1424	gain_8
0	27	8	gain	8	1425	gain_8
0	28	8	gain	8	1426	gain_8
0	29	8	gain	8	1427	gain_8
1	30	8	gain	8	1428	gain_8
1	31	8	gain	8	1429	gain_8
2	32	8	gain	8	1430	gain_8
1	33	8	gain	8	1431	gain_8
0	34	8	gain	8	1432	gain_8
1	35	8	gain	8	1433	gain_8
3	36	8	gain	8	1434	gain_8
2	37	8	gain	8	1435	gain_8
6	38	8	gain	8	1436	gain_8
6	39	8	gain	8	1437	gain_8
8	40	8	gain	8	1438	gain_8
5	41	8	gain	8	1439	gain_8
4	42	8	gain	8	1440	gain_8
3	43	8	gain	8	1441	gain_8
4	44	8	gain	8	1442	gain_8
0	45	8	gain	8	1443	gain_8
0	46	8	gain	8	1444	gain_8
0	47	8	gain	8	1445	gain_8
5	48	8	gain	8	1446	gain_8
6	49	8	gain	8	1447	gain_8
1	50	8	gain	8	1448	gain_8
1	51	8	gain	8	1449	gain_8
0	52	8	gain	8	1450	gain_8
0	53	8	gain	8	1451	gain_8
0	54	8	gain	8	1452	gain_8
2	55	8	gain	8	1453	gain_8
1	56	8	gain	8	1454	gain_8
2	57	8	gain	8	1455	gain_8
1	58	8	gain	8	1456	gain_8
3	59	8	gain	8	1457	gain_8
1	60	8	gain	8	1458	gain_8
0	61	8	gain	8	1459	gain_8
0	62	8	gain	8	1460	gain_8
0	63	8	gain	8	1461	gain_8
0	64	8	gain	8	1462	gain_8
1	65	8	gain	8	1463	gain_8
1	66	8	gain	8	1464	gain_8
1	67	8	gain	8	1465	gain_8
2	68	8	gain	8	1466	gain_8
3	69	8	gain	8	1467	gain_8
3	70	8	gain	8	1468	gain_8
2	71	8	gain	8	1469	gain_8
2	72	8	gain	8	1470	gain_8
0	73	8	gain	8	1471	gain_8
0	74	8	gain	8	1472	gain_8
1	75	8	gain	8	1473	gain_8
4	76	8	gain	8	1474	gain_8
3	77	8	gain	8	1475	gain_8
1	78	8	gain	8	1476	gain_8
0	79	8	gain	8	1477	gain_8
0	80	8	gain	8	1478	gain_8
2	81	8	gain	8	1479	gain_8
4	82	8	gain	8	1480	gain_8
5	83	8	gain	8	1481	gain_8
1	84	8	gain	8	1482	gain_8
2	85	8	gain	8	1483	gain_8
0	86	8	gain	8	1484	gain_8
0	87	8	gain	8	1485	gain_8
0	88	8	gain	8	1486	gain_8
0	89	8	gain	8	1487	gain_8
0	90	8	gain	8	1488	gain_8
6	91	8	gain	8	1489	gain_8
4	92	8	gain	8	1490	gain_8
7	93	8	gain	8	1491	gain_8
2	94	8	gain	8	1492	gain_8
2	95	8	gain	8	1493	gain_8
2	96	8	gain	8	1494	gain_8
0	97	8	gain	8	1495	gain_8
2	98	8	gain	8	1496	gain_8
1	99	8	gain	8	1497	gain_8
1	100	8	gain	8	1498	gain_8
0	101	8	gain	8	1499	gain_8
0	102	8	gain	8	1500	gain_8
0	103	8	gain	8	1501	gain_8
1	104	8	gain	8	1502	gain_8
3	105	8	gain	8	1503	gain_8
0	106	8	gain	8	1504	gain_8
1	107	8	gain	8	1505	gain_8
0	108	8	gain	8	1506	gain_8
1	109	8	gain	8	1507	gain_8
0	110	8	gain	8	1508	gain_8
0	111	8	gain	8	1509	gain_8
0	112	8	gain	8	1510	gain_8
4	113	8	gain	8	1511	gain_8
6	114	8	gain	8	1512	gain_8
3	115	8	gain	8	1513	gain_8
2	116	8	gain	8	1514	gain_8
0	117	8	gain	8	1515	gain_8
0	118	8	gain	8	1516	gain_8
2	119	8	gain	8	1517	gain_8
2	120	8	gain	8	1518	gain_8
2	121	8	gain	8	1519	gain_8
4	122	8	gain	8	1520	gain_8
2	123	8	gain	8	1521	gain_8
